snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-07-15 00:00:00,9569.94356500458,4056.890849869754,744.5014127253643,0.0,2019.2916310369326,37.67515936794987,57.594513,0.0,2653.99
2018-07-15 01:00:00,9815.745395055395,4952.106479752513,801.0947930515317,0.0,1881.545589527494,195.22143526986108,57.281598,0.0,1928.495499398602
2018-07-15 02:00:00,10528.396616203627,5091.522584742159,922.4507015402864,0.0,1679.4163919845278,816.5281368136386,57.019335999999996,0.0,1961.459465919389
2018-07-15 03:00:00,10618.496717932161,3819.48155916477,654.6331310461975,0.0,1558.6440850035688,1874.6133427854656,57.1346,0.0,2653.99
2018-07-15 04:00:00,11300.156684699832,3463.2223680750553,474.2925118326282,0.0,1651.3007725887364,3000.4117725035703,56.939259,0.0,2653.99
2018-07-15 05:00:00,11745.658250294211,2913.019396848663,274.9173416320867,0.0,1920.7578677116653,3926.6240588075866,56.349586,0.0,2653.99
2018-07-15 06:00:00,11745.658250294211,2822.3964655316845,224.0748167545191,0.0,1954.5669832893113,4509.34244663336,55.663575,0.0,2179.6139637911265
2018-07-15 07:00:00,11755.208862539115,2912.5380972189364,239.69053174959444,0.0,1923.1722874083312,4824.939348730312,55.959125,0.0,1798.9094728928262
2018-07-15 08:00:00,11818.387755769545,2963.6186062809265,220.27485726167507,0.0,1942.596516018777,4836.667468157832,55.767764,0.0,1799.4625442807899
2018-07-15 09:00:00,11900.744611650609,2969.3525484635993,215.7486826229786,0.0,1949.3142728837586,4620.385249573048,55.702229,0.0,2090.241630456617
2018-07-15 10:00:00,11867.055097367369,2694.423018920514,232.60031448445784,0.0,2107.810839743265,4122.684610851765,55.546313999999995,0.0,2653.99
2018-07-15 11:00:00,11871.549761073076,3476.3764827091186,226.94150378890373,0.0,2175.097040567852,3283.445659934127,55.699076,0.0,2653.99
2018-07-15 12:00:00,11896.097202462872,4153.25429487591,257.69409416709635,0.0,2446.370947301581,2329.1603466553925,55.627519,0.0,2653.99
2018-07-15 13:00:00,11896.097202462872,4730.698989460627,436.6840994188334,0.0,2659.4130341231617,1359.7669899973876,55.544089,0.0,2653.99
2018-07-15 14:00:00,11500.339505236807,4634.878520783963,519.058050470298,0.0,3077.968342928782,558.900502816959,55.544089,0.0,2653.99
2018-07-15 15:00:00,11352.814410660774,4335.1575419360515,634.1076135937291,0.0,3568.932573758652,105.08259471156944,55.544089,0.0,2653.99
2018-07-15 16:00:00,11372.550734786397,4135.214364621768,612.3766102536331,0.0,3909.50675819682,5.900601927780974,55.562400999999994,0.0,2653.99
2018-07-15 17:00:00,11122.94634615659,3901.5039303311173,560.4843395436444,0.0,3951.4056761252396,0.0,55.562400999999994,0.0,2653.99
2018-07-15 18:00:00,10481.093752189303,3735.0196142401287,473.0408622547508,0.0,3795.9284748597133,0.0,55.562400999999994,0.0,2421.542400645408
2018-07-15 19:00:00,10128.163257102156,3706.204708518044,463.25610597985104,0.0,3619.350590199376,0.0,55.662272,0.0,2283.689580302731
2018-07-15 20:00:00,9689.044113969878,3572.741497671266,414.4574026280096,0.0,3532.8095777510025,0.0,55.572573,0.0,2113.4630619497234
2018-07-15 21:00:00,9657.785372285854,3515.648641119864,403.19268639968436,0.0,3572.2229274451784,0.0,55.637691,0.0,2111.083426035275
2018-07-15 22:00:00,9705.470465425069,3572.3843275593563,361.12309115542575,0.0,3594.6418941679135,0.0,55.627519,0.0,2121.693632117305
2018-07-15 23:00:00,9713.457080868315,3673.966335565042,360.2492298033149,0.0,3499.092154102756,0.0,55.637691,0.0,2124.511671528888
