snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-01-15 00:00:00,14493.901759390788,9967.500402964675,2087.619305221566,206.77009038918123,618.3638852729769,0.0,55.024784,0.0,1558.6232911516026
2018-01-15 01:00:00,14947.181651134733,9539.406358133314,2177.179188121207,245.7232315315997,587.7830844919004,0.0,55.138205,0.0,2341.9515817219803
2018-01-15 02:00:00,14800.964028651306,9832.486141913905,2180.506909607371,237.53175929543832,554.3536705621088,0.0,55.138205,0.0,1940.947340621178
2018-01-15 03:00:00,14938.068080986744,9473.003483213972,2241.8954962883654,250.46327593358052,509.1868407861353,0.40959,55.138205,0.0,2407.9711907779497
2018-01-15 04:00:00,14670.781027583027,10054.730398640344,2172.2579496144085,229.14263812744474,473.73358528491474,90.4281432123514,55.168347999999995,0.0,1595.3199641205376
2018-01-15 05:00:00,14620.40571377703,10087.962922891806,2029.8765052656868,223.80464165640143,435.13574109170116,329.3544583952579,55.168347999999995,0.0,1459.1030946991477
2018-01-15 06:00:00,14614.174575117708,10205.672628948345,1874.712562350997,224.44896313415003,391.60357686567033,585.5784947008386,55.168347999999995,0.0,1276.99
2018-01-15 07:00:00,14605.138473970172,10150.818045965189,1735.8192080817455,225.6404655927567,351.59529167730904,809.0139346830031,55.261528,0.0,1276.99
2018-01-15 08:00:00,14518.494512837457,10070.039752197525,1675.8500592050418,223.45881769304094,320.8321743934386,896.0621805109552,55.261528,0.0,1276.99
2018-01-15 09:00:00,14531.931730218446,10090.985067008194,1682.0502930413347,223.79740039112662,306.15308696359966,896.7875355957451,55.168347999999995,0.0,1276.99
2018-01-15 10:00:00,14703.009593452003,10214.465061857973,1801.105868011509,237.06314863138158,338.78199362585326,734.3617170077622,55.168347999999995,0.0,1322.0634588655219
2018-01-15 11:00:00,15330.299477012806,9867.626988031403,2075.172515059499,287.22744436045923,352.27485852651046,481.72266126677505,55.168347999999995,0.0,2211.1066617553543
2018-01-15 12:00:00,15382.614439188705,9530.857849793769,2300.3246014762544,292.5138622791129,362.48227664971375,187.73405880115314,54.711788,0.0,2653.99
2018-01-15 13:00:00,15385.796514924423,9557.68720653942,2425.908045726629,287.002074852191,405.5891350746579,0.9082628071026086,54.711788,0.0,2653.99
2018-01-15 14:00:00,15252.23557310041,9452.137074212866,2366.682060388111,267.90764811153315,456.8070032874917,0.0,54.711788,0.0,2653.99
2018-01-15 15:00:00,14677.107175393856,9835.710959431995,2268.567269916541,216.27848487414116,475.973517892151,0.0,55.138205,0.0,1825.4387368851728
2018-01-15 16:00:00,14138.90371899902,9969.298017017763,2203.3454854586107,174.8805411859572,459.1281463376701,0.0,55.261528,0.0,1276.99
2018-01-15 17:00:00,13371.009061289717,9376.302599954635,2122.41307319296,118.29682361738412,421.868360235022,0.0,55.138205,0.0,1276.99
2018-01-15 18:00:00,12083.951511986354,8385.291066092013,1964.9023887106907,21.11053027701388,380.48917692028306,0.0,55.168347999999995,0.0,1276.99
2018-01-15 19:00:00,11822.652227646187,8183.3337551724835,1965.7458413129748,5.077282864987126,336.26830664955594,0.0,55.237038,0.0,1276.99
2018-01-15 20:00:00,11792.181331080012,8157.840105047822,1996.5912984443457,5.662987066254146,299.8599004415792,0.0,55.237038,0.0,1276.99
2018-01-15 21:00:00,11821.786182688258,8179.022171832839,2028.969561832214,9.18805344283345,272.3793578921146,0.0,55.237038,0.0,1276.99
2018-01-15 22:00:00,11895.94082543613,8231.723356145616,2063.6178491828573,13.166108910558933,255.18198276096962,0.0,55.261528,0.0,1276.99
2018-01-15 23:00:00,12781.766688707621,8912.52363080221,2198.0270899389197,80.47659998804602,249.38102027082616,0.0,55.168347999999995,0.0,1286.19
