snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-07-15 00:00:00,9569.94356500458,5653.25570058529,820.0925142032456,0.0,972.3994942276482,35.0133527536605,57.594513,0.0,2031.5879912301575
2018-07-15 01:00:00,9815.745395055395,5061.692917383145,899.8525137363307,0.0,960.7937542378628,182.13461164266255,57.281598,0.0,2653.99
2018-07-15 02:00:00,10528.396616203627,5050.40771910227,987.7793825083138,0.0,899.8962171308632,879.3039622585545,57.019335999999996,0.0,2653.99
2018-07-15 03:00:00,10618.496717932161,4667.24317712146,670.0659039183365,0.0,832.7162352410921,2094.6382835910654,57.1346,0.0,2296.698518128048
2018-07-15 04:00:00,11300.156684699832,3759.543162786732,515.9080220629074,0.0,887.3313390835795,3426.444901066783,56.939259,0.0,2653.99
2018-07-15 05:00:00,11745.658250294211,3139.0128222229596,320.49714398530966,0.0,1051.2692950204153,4524.539403771316,56.349586,0.0,2653.99
2018-07-15 06:00:00,11745.658250294211,2971.4245232094945,245.09989320042743,0.0,1008.3178161658172,5237.778660277068,55.663575,0.0,2227.3737831471935
2018-07-15 07:00:00,11755.208862539115,3064.159795205718,257.9354373115226,0.0,899.2222853047198,5620.601541081788,55.959125,0.0,1857.3306790962527
2018-07-15 08:00:00,11818.387755769545,3139.789704592511,241.11441516650962,0.0,875.8518951729682,5646.09012011772,55.767764,0.0,1859.7738569502924
2018-07-15 09:00:00,11900.744611650609,3154.759713624064,236.6353250067717,0.0,903.1375102342646,5380.777341357911,55.702229,0.0,2169.7324937769918
2018-07-15 10:00:00,11867.055097367369,3198.030690143018,250.53805995965092,0.0,909.742601327299,4799.207432570034,55.546313999999995,0.0,2653.99
2018-07-15 11:00:00,11871.549761073076,4024.3361924606425,245.16873579264637,0.0,1056.6735865703095,3835.682172176403,55.699076,0.0,2653.99
2018-07-15 12:00:00,11896.097202462872,4983.551629897793,332.8662683875772,0.0,1141.1735660501336,2728.8882186644983,55.627519,0.0,2653.99
2018-07-15 13:00:00,11896.097202462872,5944.110144608163,496.43850944698056,0.0,1147.3438358946898,1598.6706230501661,55.544089,0.0,2653.99
2018-07-15 14:00:00,11500.339505236807,6191.710978516573,693.3355187304132,0.0,1249.702059876042,656.0568598769728,55.544089,0.0,2653.99
2018-07-15 15:00:00,11352.814410660774,6324.0110806528655,824.2963406011008,0.0,1378.0474178010033,116.92548494503126,55.544089,0.0,2653.99
2018-07-15 16:00:00,11372.550734786397,6371.279513199834,803.5736615386018,0.0,1482.7846320033163,5.360528258249837,55.562400999999994,0.0,2653.99
2018-07-15 17:00:00,11122.94634615659,6246.434496604669,727.2311972190923,0.0,1509.9837971424474,0.0,55.562400999999994,0.0,2583.7344550337934
2018-07-15 18:00:00,10481.093752189303,5977.0615058535195,604.3745554247441,0.0,1477.5308342225815,0.0,55.562400999999994,0.0,2366.5644564991567
2018-07-15 19:00:00,10128.163257102156,5825.87858297962,560.2451709580496,0.0,1430.0154808615657,0.0,55.662272,0.0,2256.3617502007655
2018-07-15 20:00:00,9689.044113969878,5643.973528305509,485.300773704693,0.0,1390.734176040077,0.0,55.572573,0.0,2113.4630619497234
2018-07-15 21:00:00,9657.785372285854,5639.604974434265,461.37341660231175,0.0,1390.0858639281491,0.0,55.637691,0.0,2111.083426035275
2018-07-15 22:00:00,9705.470465425069,5665.8832676018665,382.46379789164575,0.0,1480.0250158218162,0.0,55.627519,0.0,2121.4708636846735
2018-07-15 23:00:00,9713.457080868315,5685.909710457903,386.29331748965194,0.0,1466.7097191635555,0.0,55.637691,0.0,2118.906643888891
