snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-01-15 00:00:00,14493.901759390788,7615.76982132103,1835.7103343191511,185.24719758372245,2788.7255734502323,0.0,55.024784,0.0,2013.424048325865
2018-01-15 01:00:00,14947.181651134733,8757.369245819924,1934.8699084155214,227.87671021997625,2586.5335548827215,0.0,55.138205,0.0,1385.394024661858
2018-01-15 02:00:00,14800.964028651306,8787.605894148423,1950.121319379145,223.83825693052376,2446.7901100519402,0.0,55.138205,0.0,1337.4702414899716
2018-01-15 03:00:00,14938.068080986744,8334.684265115906,2035.5678452326467,239.28466387326137,2367.236102022179,48.57910421959732,55.138205,0.0,1857.5778965364125
2018-01-15 04:00:00,14670.781027583027,7447.676416516075,1962.827543045251,217.80897685408604,2299.49736587219,738.4677920208429,55.168347999999995,0.0,1949.3345846915572
2018-01-15 05:00:00,14620.40571377703,6534.906056580841,1676.0935989269183,209.36336762151845,2175.083858276966,1891.694179021451,55.168347999999995,0.0,2078.0963035723066
2018-01-15 06:00:00,14614.174575117708,6689.702359500653,1263.1092582815809,168.16196672376293,1982.815636654863,3178.2270048391415,55.168347999999995,0.0,1276.99
2018-01-15 07:00:00,14605.138473970172,6333.198782203887,873.0056779965373,110.86624804929698,1699.815760574428,4256.000477175853,55.261528,0.0,1276.99
2018-01-15 08:00:00,14518.494512837457,6020.191495181109,664.529676110498,68.05002005519421,1564.8842952475236,4646.522051285394,55.261528,0.0,1499.0554461202828
2018-01-15 09:00:00,14531.931730218446,6465.6709643894355,616.1880262560896,29.424761335453837,1598.0725968617103,4490.4170341573135,55.168347999999995,0.0,1276.99
2018-01-15 10:00:00,14703.009593452003,6727.3619117669095,773.2326780322988,26.69000424937289,2000.85339715204,3693.5446214840504,55.168347999999995,0.0,1426.1586353153307
2018-01-15 11:00:00,15330.299477012806,7532.766757105708,1217.1490968174844,99.71117793300616,2416.221360311575,2372.3412563513175,55.168347999999995,0.0,1636.9414804809087
2018-01-15 12:00:00,15382.614439188705,8092.855492642832,1682.6050109875796,166.0925572539787,2844.095180190885,954.3298396541924,54.711788,0.0,1587.9245682705339
2018-01-15 13:00:00,15385.796514924423,8060.664968156789,2072.187639223288,226.83513807833464,3213.627770238954,208.31304206878673,54.711788,0.0,1549.456167233849
2018-01-15 14:00:00,15252.23557310041,7021.168068353069,2131.2235592533025,243.12704534564546,3511.7221909511836,0.0,54.711788,0.0,2290.282922096801
2018-01-15 15:00:00,14677.107175393856,7366.837004097924,2000.0770281890343,183.07876269848697,3725.732331337813,0.0,55.138205,0.0,1346.243842676743
2018-01-15 16:00:00,14138.90371899902,6268.518997053072,1927.510157825472,143.54530975919636,3815.633118249126,0.0,55.261528,0.0,1928.4346071131358
2018-01-15 17:00:00,13371.009061289717,6252.942968809326,1850.166767802232,93.33791705872602,3842.4332033297173,0.0,55.138205,0.0,1276.99
2018-01-15 18:00:00,12083.951511986354,4922.118822899626,1683.0223830203731,3.4657604814059653,3792.0265536112884,0.0,55.168347999999995,0.0,1628.1496419873074
2018-01-15 19:00:00,11822.652227646187,5075.464236014099,1655.8146495310443,0.0,3759.14630045486,0.0,55.237038,0.0,1276.99
2018-01-15 20:00:00,11792.181331080012,5068.271929661663,1674.9070317948092,0.0,3716.7753295435286,0.0,55.237038,0.0,1276.99
2018-01-15 21:00:00,11821.786182688258,5126.1214160304935,1691.3436278993127,3.0831569588407035,3669.010944111355,0.0,55.237038,0.0,1276.99
2018-01-15 22:00:00,11895.94082543613,5496.464060611919,1715.3912239990564,2.80333594032939,3349.0306764486972,0.0,55.261528,0.0,1276.99
2018-01-15 23:00:00,12781.766688707621,6149.811153900344,1851.9013025842169,65.94404351614892,3381.951840999291,0.0,55.168347999999995,0.0,1276.99
