snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-07-15 00:00:00,9569.94356500458,4468.62856651859,768.9556814787003,0.0,1583.3978164959992,37.37698850671248,57.594513,0.0,2653.99
2018-07-15 01:00:00,9815.745395055395,5302.464832644753,823.618716493874,0.0,1506.842406442506,192.9461484996467,57.281598,0.0,1932.5916929192217
2018-07-15 02:00:00,10528.396616203627,5377.21371519538,936.8456232003994,0.0,1344.0899787364895,806.8889299659415,57.019335999999996,0.0,2006.3390339017901
2018-07-15 03:00:00,10618.496717932161,4165.927761652393,649.7752300409172,0.0,1229.507992999893,1852.9611333067971,57.1346,0.0,2663.19
2018-07-15 04:00:00,11300.156684699832,3833.725422125448,484.334963204406,0.0,1308.2423059006514,2962.9247337694965,56.939259,0.0,2653.99
2018-07-15 05:00:00,11745.658250294211,3345.54183084509,279.16013083567213,0.0,1536.552622703103,3874.064080616135,56.349586,0.0,2653.99
2018-07-15 06:00:00,11745.658250294211,3308.0651294465815,229.8767804730103,0.0,1512.9013540921983,4446.305527537052,55.663575,0.0,2192.8458844511606
2018-07-15 07:00:00,11755.208862539115,3448.976502580187,244.41434963262645,0.0,1434.0779410677426,4757.0167255123115,55.959125,0.0,1814.7642192071328
2018-07-15 08:00:00,11818.387755769545,3520.687622818068,225.75413462204887,0.0,1432.168156368588,4768.105400163628,55.767764,0.0,1815.904678027669
2018-07-15 09:00:00,11900.744611650609,3499.8774690632854,221.0183898070551,0.0,1457.0634145606662,4555.659944297566,55.702229,0.0,2111.4231662714296
2018-07-15 10:00:00,11867.055097367369,3320.2081615078455,236.8362015918136,0.0,1534.2673706920268,4066.207050208296,55.546313999999995,0.0,2653.99
2018-07-15 11:00:00,11871.549761073076,4017.8379761525666,231.16437771660782,0.0,1674.019337893225,3238.838995237602,55.699076,0.0,2653.99
2018-07-15 12:00:00,11896.097202462872,4703.646995284712,271.3906849706736,0.0,1913.3880092016598,2298.0539935429574,55.627519,0.0,2653.99
2018-07-15 13:00:00,11896.097202462872,5322.189913992778,447.63207619805064,0.0,2076.050787687454,1340.6903351217197,55.544089,0.0,2653.99
2018-07-15 14:00:00,11500.339505236807,5305.209694249586,561.2764908252832,0.0,2375.972773314659,548.3464586104716,55.544089,0.0,2653.99
2018-07-15 15:00:00,11352.814410660774,5136.554170022615,682.9454740061502,0.0,2722.1134190133125,101.66726095792407,55.544089,0.0,2653.99
2018-07-15 16:00:00,11372.550734786397,5003.871937834696,662.4904925734114,0.0,2990.8679782997106,5.767926292184371,55.562400999999994,0.0,2653.99
2018-07-15 17:00:00,11122.94634615659,4740.8683717836,604.4720212308561,0.0,3068.053552985545,0.0,55.562400999999994,0.0,2653.99
2018-07-15 18:00:00,10481.093752189303,4503.150514955688,507.9948847077428,0.0,2992.8435516911622,0.0,55.562400999999994,0.0,2421.542400645408
2018-07-15 19:00:00,10128.163257102156,4413.243128154476,489.27028865404554,0.0,2886.297987888749,0.0,55.662272,0.0,2283.689580302731
2018-07-15 20:00:00,9689.044113969878,4250.763331474916,434.04671568758135,0.0,2817.6811129698563,0.0,55.572573,0.0,2130.9803798676467
2018-07-15 21:00:00,9657.785372285854,4232.781034046759,428.1576498867529,0.0,2839.3255710312146,0.0,55.637691,0.0,2101.8834260352746
2018-07-15 22:00:00,9705.470465425069,4265.041881733979,366.8534028389825,0.0,2896.254028309735,0.0,55.627519,0.0,2121.693632117305
2018-07-15 23:00:00,9713.457080868315,4351.627378852402,367.17245837450946,0.0,2814.507882244201,0.0,55.637691,0.0,2124.511671528888
