snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-01-15 00:00:00,14493.901759390788,8271.0635392726,1884.7724903790818,186.45081254239298,1775.854390873027,0.0,55.024784,0.0,2320.7357419328987
2018-01-15 01:00:00,14947.181651134733,8956.101508695476,1983.4235567943845,228.87473312540348,1665.1372848066321,0.0,55.138205,0.0,2058.506360578105
2018-01-15 02:00:00,14800.964028651306,9666.624939445279,1996.2859530016854,224.60403244369368,1581.3208971093432,0.0,55.138205,0.0,1276.99
2018-01-15 03:00:00,14938.068080986744,8992.072512183255,2075.419185354136,239.90980031818955,1514.8600815542986,47.0894181122216,55.138205,0.0,2013.5788794778998
2018-01-15 04:00:00,14670.781027583027,8180.655246469841,1985.586523565378,218.44278404573174,1452.9483535247234,717.2246121720887,55.168347999999995,0.0,2060.75515922224
2018-01-15 05:00:00,14620.40571377703,8281.222526309844,1677.131192881397,210.75551525236375,1336.979504173277,1782.1586253831188,55.168347999999995,0.0,1276.99
2018-01-15 06:00:00,14614.174575117708,7721.580110354409,1251.9898025489479,170.34561497502753,1190.8061690550126,2947.2945290666034,55.168347999999995,0.0,1276.99
2018-01-15 07:00:00,14605.138473970172,7358.99207570487,851.6153578495023,116.44760925316271,1020.1513643832392,3925.680538809227,55.261528,0.0,1276.99
2018-01-15 08:00:00,14518.494512837457,7200.320360625209,717.8310303297803,75.59265082845235,935.7924843999741,4256.706457816586,55.261528,0.0,1276.99
2018-01-15 09:00:00,14531.931730218446,7407.5470555506,690.6377334113337,40.129265964322116,949.9050995739169,4111.554228499829,55.168347999999995,0.0,1276.99
2018-01-15 10:00:00,14703.009593452003,7975.555740943337,776.2625602450184,39.45186746731562,1157.782205632936,3376.5044914415294,55.168347999999995,0.0,1322.284382269865
2018-01-15 11:00:00,15330.299477012806,8774.051729060044,1237.8601538724738,111.48782497962114,1361.954788870103,2168.243831018241,55.168347999999995,0.0,1621.532801199521
2018-01-15 12:00:00,15382.614439188705,8316.507707396988,1724.681537478697,174.29885431671403,1589.5004310612985,868.9241187463051,54.711788,0.0,2653.99
2018-01-15 13:00:00,15385.796514924423,9035.909578877545,2118.9520058904436,231.6872977246362,1827.996636425012,189.09944730559613,54.711788,0.0,1927.4397587767685
2018-01-15 14:00:00,15252.23557310041,9445.66305487278,2171.79116536947,246.3006357429445,2016.5688431629537,0.0,54.711788,0.0,1317.2000868518526
2018-01-15 15:00:00,14677.107175393856,8439.297923205815,2051.166923250541,187.14668137664648,2128.9485165576784,0.0,55.138205,0.0,1815.4089246093197
2018-01-15 16:00:00,14138.90371899902,8533.878852342434,1982.094478722652,147.3872023321617,2143.2916566027543,0.0,55.261528,0.0,1276.99
2018-01-15 17:00:00,13371.009061289717,7501.6087982501485,1904.4233523972348,96.37594363954749,2115.6082862266394,0.0,55.138205,0.0,1697.8544764864303
2018-01-15 18:00:00,12083.951511986354,6310.135905093263,1741.0579658105212,5.547496377103101,2057.4577653971073,0.0,55.168347999999995,0.0,1914.584029322006
2018-01-15 19:00:00,11822.652227646187,6761.188334200059,1724.7308302518238,0.0,2004.5060215481183,0.0,55.237038,0.0,1276.99
2018-01-15 20:00:00,11792.181331080012,6752.189216095172,1751.27755906885,0.0,1956.48751583598,0.0,55.237038,0.0,1276.99
2018-01-15 21:00:00,11821.786182688258,6093.503964286217,1774.271780310532,4.233173907815541,1918.4117897670885,0.0,55.237038,0.0,1976.1284367283483
2018-01-15 22:00:00,11895.94082543613,6964.500525611306,1804.0830878521083,4.96283693011523,1790.1428466064722,0.0,55.261528,0.0,1276.99
2018-01-15 23:00:00,12781.766688707621,7580.551412848047,1943.1252025145322,68.57402486612787,1811.5691289917631,0.0,55.168347999999995,0.0,1322.778571779529
