snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-07-15 00:00:00,9569.94356500458,4402.518707698609,653.1202606797908,0.0,2390.108740637783,38.5594193530928,57.594513,0.0,2028.0419246307251
2018-07-15 01:00:00,9815.745395055395,3926.923552834318,748.0803670056166,0.0,2227.1089837830764,202.3608933769906,57.281598,0.0,2653.99
2018-07-15 02:00:00,10528.396616203627,4085.7785253540874,896.741357339954,0.0,1977.8244082679084,857.0429900380517,57.019335999999996,0.0,2653.99
2018-07-15 03:00:00,10618.496717932161,3834.684457563874,628.4538335516156,0.0,1840.8120398356755,1998.3105888774458,57.1346,0.0,2259.1011981713905
2018-07-15 04:00:00,11300.156684699832,2972.1672598330833,441.2174801912717,0.0,1947.3918481730411,3228.4508368026054,56.939259,0.0,2653.99
2018-07-15 05:00:00,11745.658250294211,2309.1974895158187,270.20959905558055,0.0,2207.272048869414,4248.6395275591885,56.349586,0.0,2653.99
2018-07-15 06:00:00,11745.658250294211,2187.482720299725,218.15814336727416,0.0,2277.7265191511924,4895.820493044797,55.663575,0.0,2110.806800137012
2018-07-15 07:00:00,11755.208862539115,2198.7274258628927,236.72890329343224,0.0,2288.1308581913104,5252.364721696268,55.959125,0.0,1723.297828956098
2018-07-15 08:00:00,11818.387755769545,2222.964176267396,216.39601248703528,0.0,2337.8908660909356,5263.176896691248,55.767764,0.0,1722.1920404633868
2018-07-15 09:00:00,11900.744611650609,2245.5476842004277,212.81901336242478,0.0,2353.582421615102,5033.562453380695,55.702229,0.0,1999.5308114413517
2018-07-15 10:00:00,11867.055097367369,1901.0569623351873,231.09061826816583,0.0,2525.989535151192,4499.381668245456,55.546313999999995,0.0,2653.99
2018-07-15 11:00:00,11871.549761073076,2724.5224932767724,223.86536731409146,0.0,2614.6276554477554,3598.8451709613814,55.699076,0.0,2653.99
2018-07-15 12:00:00,11896.097202462872,3433.9152643540874,237.61647568688335,0.0,2952.70011003328,2562.2478329257506,55.627519,0.0,2653.99
2018-07-15 13:00:00,11896.097202462872,4008.4897200310697,389.40012128108305,0.0,3275.5548279541363,1513.1184437337126,55.544089,0.0,2653.99
2018-07-15 14:00:00,11500.339505236807,3955.0082344131333,436.7034464284442,0.0,3759.3926193444026,639.7011168140205,55.544089,0.0,2653.99
2018-07-15 15:00:00,11352.814410660774,3725.977499275051,492.1770521510916,0.0,4297.258216786056,127.86755578780249,55.544089,0.0,2653.99
2018-07-15 16:00:00,11372.550734786397,3498.97546823758,488.26869042131233,0.0,4669.854843617595,5.899332723515398,55.562400999999994,0.0,2653.99
2018-07-15 17:00:00,11122.94634615659,3322.794188140102,420.7603054209736,0.0,4669.839452438926,0.0,55.562400999999994,0.0,2653.99
2018-07-15 18:00:00,10481.093752189303,3010.020954991509,367.097400275401,0.0,4448.09510638993,0.0,55.562400999999994,0.0,2600.3178903431613
2018-07-15 19:00:00,10128.163257102156,2794.3709325686996,391.12231327588387,0.0,4233.017739155418,0.0,55.662272,0.0,2653.99
2018-07-15 20:00:00,9689.044113969878,3039.410435894095,346.9915601131131,0.0,4124.40648204307,0.0,55.572573,0.0,2122.663061949723
2018-07-15 21:00:00,9657.785372285854,2990.2160148783414,365.33153954630626,0.0,4144.716700540079,0.0,55.637691,0.0,2101.8834260352746
2018-07-15 22:00:00,9705.470465425069,3047.9893521391823,342.59986058558604,0.0,4137.560100157928,0.0,55.627519,0.0,2121.693632117305
2018-07-15 23:00:00,9713.457080868315,3163.9172954066335,337.8343369072858,0.0,4031.5560871571934,0.0,55.637691,0.0,2124.511671528888
