snapshot,Load,coal,CCGT,OCGT,onwind,solar,ror,battery,hydro
2018-01-15 00:00:00,14493.901759390788,9939.420690644976,2052.438298705454,192.2101967616941,668.1047854165754,0.0,55.024784,0.0,1586.7030034712998
2018-01-15 01:00:00,14947.181651134733,9693.386945894072,2143.384373542498,233.65034457041872,633.6507860317904,0.0,55.138205,0.0,2187.9709939612235
2018-01-15 02:00:00,14800.964028651306,9881.362463954158,2148.3454127477735,228.26832339846018,595.7786033186844,0.0,55.138205,0.0,1892.0710185809257
2018-01-15 03:00:00,14938.068080986744,9707.20510426721,2212.364762554054,242.9011232075347,546.279727246492,0.40959,55.138205,0.0,2173.7695697247104
2018-01-15 04:00:00,14670.781027583027,10114.39702632649,2082.789839979582,221.4755970822828,508.6907991902206,189.5806092671752,55.168347999999995,0.0,1498.678807154251
2018-01-15 05:00:00,14620.40571377703,10170.570935280775,1716.398371340857,215.0280914351158,468.8606961064544,717.3892698368002,55.168347999999995,0.0,1276.99
2018-01-15 06:00:00,14614.174575117708,10054.358303891995,1263.658107733434,194.918282797941,421.359418934068,1347.7221126425623,55.168347999999995,0.0,1276.99
2018-01-15 07:00:00,14605.138473970172,9790.874872099354,971.6170288244526,169.58665742214697,376.8346635526366,1963.9737241014134,55.261528,0.0,1276.99
2018-01-15 08:00:00,14518.494512837457,9544.991964255107,924.0729323114404,149.45681156817898,339.88123966354027,2227.840036201737,55.261528,0.0,1276.99
2018-01-15 09:00:00,14531.931730218446,9423.48338655299,912.4325903115923,132.49167258227573,324.0558074785469,2270.7145917831363,55.168347999999995,0.0,1413.585334291461
2018-01-15 10:00:00,14703.009593452003,9679.220142771435,890.7212612517744,139.39812479967117,358.2692999035189,1941.6433447652419,55.168347999999995,0.0,1638.5890745083625
2018-01-15 11:00:00,15330.299477012806,9703.896885891267,1354.3205055355975,200.5684124165342,371.89636831424315,1363.573005311072,55.168347999999995,0.0,2280.8759515312863
2018-01-15 12:00:00,15382.614439188705,9529.963265601498,1899.3633365205415,234.35158361659717,381.8529173760143,628.3815458853513,54.711788,0.0,2653.99
2018-01-15 13:00:00,15385.796514924423,9557.68720653942,2312.1462034891356,258.62793626121663,432.39013183975834,116.24324687046958,54.711788,0.0,2653.99
2018-01-15 14:00:00,15252.23557310041,9452.137074212866,2343.549423540251,254.18015462270944,493.66713362417545,0.0,54.711788,0.0,2653.99
2018-01-15 15:00:00,14677.107175393856,9958.051437558977,2244.8408379926304,197.57483200014002,518.4036026900629,0.0,55.138205,0.0,1703.0982587581912
2018-01-15 16:00:00,14138.90371899902,9969.298017017763,2180.5577155852257,157.23140489110068,499.5650525059116,0.0,55.261528,0.0,1276.99
2018-01-15 17:00:00,13371.009061289717,9376.302599954635,2101.796474878878,104.20155037022728,456.58023179626105,0.0,55.138205,0.0,1276.99
2018-01-15 18:00:00,12083.951511986354,8385.291066092013,1946.6475919418021,11.033740457887063,408.82076350829857,0.0,55.168347999999995,0.0,1276.99
2018-01-15 19:00:00,11822.652227646187,8183.3337551724835,1948.9460299567777,0.0,358.14540087074,0.0,55.237038,0.0,1276.99
2018-01-15 20:00:00,11792.181331080012,8157.840105047822,1983.1464774794513,1.9339524779333601,317.03375599479443,0.0,55.237038,0.0,1276.99
2018-01-15 21:00:00,11821.786182688258,8179.0221718328385,2017.2868551368983,6.431448923044627,286.818669107219,0.0,55.237038,0.0,1276.99
2018-01-15 22:00:00,11895.94082543613,8231.723356145616,2053.441396656058,8.839130426304962,269.68541377202314,0.0,55.261528,0.0,1276.99
2018-01-15 23:00:00,12781.766688707621,8912.52363080221,2197.5677645738456,73.73182503270831,265.7851205912381,0.0,55.168347999999995,0.0,1276.99
